Customer_ID,Month,City,Street,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Amount_invested_monthly,Credit_Score,Has_Payday_Loan,Has_Credit_Builder_Loan,Has_Not_Specified_Loan,Has_Home_Equity_Loan,Has_Mortgage_Loan,Has_Personal_Loan,Has_Student_Loan,Has_Debt_Consolidation_Loan,Has_Auto_Loan,Loan_Count
CUS_0x1768,April,Lonton,Grove Street,37,Journalist,112080.48,9211.04,2,4,7.0,4,12,7.3149999999999995,3,Good,1360.45,33.21072654857143,21.041666666666664,No,509.05220728333336,3,1,0,0,0,0,0,0,1,0,2
CUS_0x5198,April,BadShire,River Street,35,Student,14526.58,1318.548333,5,7,31.0,11,19,11.433333333333334,7,Standard,2447.81,33.980129266666665,17.375,Yes,2569.0538740825,1,1,1,0,1,0,1,1,1,0,7
CUS_0x9357,April,Standhampton,Old Street,28,Architect,36780.03,3169.0025,5,6,5.0,11,4,4.42,2,Good,195.07,30.22881525,32.875,No,1388.65986775,2,0,0,0,0,0,1,0,0,1,2
CUS_0x580e,April,Standhampton,MemoryStreet,47,Teacher,97174.44,8015.87,4,3,14.0,30,11,-0.8666666666666667,3,Standard,137.68,31.838991930000002,24.041666666666668,Yes,1943.8730466666666,2,0,1,0,0,0,0,1,1,0,4
CUS_0x7a15,April,BadShire,High Street,19,Teacher,449173.6114285714,5485.823333,8,8,18.0,47,19,22.281428571428574,12,Bad,4792.62,36.52078438,5.375,Yes,284.3557827385714,1,1,1,0,0,1,0,1,0,0,5
CUS_0x54a3,April,Standhampton,Oak Street,18,Writer,39039.8,3397.316667,10,6,29.0,26,23,7.33,9,Bad,1913.06,31.594076846,15.375,Yes,138.85362394857142,2,0,0,0,0,1,1,0,0,1,8
CUS_0xc390,April,Standhampton,Imperial Street,47,Architect,11617.39,850.1158333,7,7,16.0,22,16,12.385000000000002,7,Standard,816.39,30.81872063,32.125,Yes,61.60360191,2,0,0,0,1,0,0,0,0,0,1
CUS_0x2e98,April,Lonton,Grove Street,44,Architect,43734.68,3650.556667,0,5,5.0,13,11,8.33,1,Good,1016.51,32.95842985,24.375,No,1557.5401708614286,3,0,0,0,0,1,0,0,0,0,1
CUS_0xc050,April,Standhampton,High Street,25,Teacher,20235.8,1699.316667,8,7,7.0,20,15,4.74,6,Standard,856.73,30.306483872857143,18.708333333333332,No,77.86431016875,2,0,0,0,0,1,1,0,0,0,2
CUS_0x1705,April,Lonton,Imperial Street,46,Teacher,43543.72,3476.643333,3,3,7.0,3,0,7.075,1,Good,189.81,29.533045702000003,23.541666666666664,No,160.102394095,3,0,0,1,0,0,0,0,0,0,1
CUS_0x7283,April,Standhampton,Jubilee Street,23,Journalist,1240781.1833333333,4618.535,6,7,7.0,21,19,8.513333333333334,3,Standard,240.27,34.07642137857143,20.625,Yes,238.27821761374997,2,0,0,0,0,1,0,1,1,0,3
CUS_0x63de,April,Standhampton,Fleet Street,43,Teacher,77613.39,6182.7825,7,6,12.0,7,10,8.885,6,Standard,321.59,32.25796812428571,30.541666666666664,Yes,226.9505242542857,2,0,0,0,0,0,0,0,0,0,0
CUS_0xb6e6,April,Standhampton,Jubilee Street,22,Journalist,108680.19,9282.6825,8,7,5.0,13,9,12.26,5,Standard,1439.29,34.34555923285714,17.125,Yes,314.8026370571429,2,0,0,0,0,1,0,0,0,0,1
CUS_0x87b4,April,Lonton,Jubilee Street,39,Journalist,34114.43,2858.869167,4,3,5.0,6,11,7.486666666666667,4,Good,870.99,33.97848821714285,19.375,No,155.46484513285714,3,0,1,1,0,0,1,0,0,1,4
CUS_0xac2b,April,Standhampton,Fleet Street,40,Journalist,15723.705,1191.30875,7,3,6.0,8,11,5.555,3,Standard,632.13,31.79858296,19.625,No,1301.42265282125,2,0,1,0,0,1,1,0,0,1,4
CUS_0x2d88,April,Standhampton,Pine Street,37,Teacher,97420.86,7838.405,6,7,20.0,22,15,1.08,3,Standard,619.58,34.26978005375,28.375,No,1711.7567766142859,2,0,1,0,0,0,1,1,0,0,4
CUS_0x903f,April,Lonton,Fleet Street,37,Architect,67097.28,5291.035387,3,3,11.0,18,15,12.16,4,Standard,1138.96,28.31503150857143,22.708333333333332,Yes,184.03242457,3,0,0,0,0,0,0,1,1,1,4
CUS_0xa692,April,BadShire,North Street,18,Artist,38029.86,3032.155,10,9,18.0,16,20,29.72,11,Bad,2850.68,32.11012664,10.458333333333334,Yes,213.72106832,1,0,1,0,0,1,0,0,1,1,5
CUS_0xa60a,April,BadShire,Lombard Street,36,Cleaner,18508.07,1678.339167,9,6,23.0,41,25,22.10666666666667,9,Bad,3019.17,30.8011770475,0.4583333333333333,Yes,79.72105517600001,1,1,0,1,0,0,0,1,0,0,5
CUS_0x4cae,April,BadShire,Oak Street,23,Unemployed,77832.74,6234.061667,5,4,5.0,23,12,6.01,3,Good,454.41,32.612576072857145,24.875,No,1775.9185345285714,1,1,0,1,0,0,0,0,0,0,3
CUS_0x1258,April,Standhampton,Grove Street,49,Journalist,44955.64,3878.303333,4,6,20.0,25,10,16.366666666666667,4,Standard,766.63,34.73074233571428,16.958333333333332,Yes,1424.4043366312499,2,0,0,0,0,0,0,0,0,0,0
CUS_0x237d,April,Lonton,Elm Street,29,Scientist,31632.32,2421.026667,2,3,9.0,1,9,3.7,2,Good,73.75,29.98937936857143,32.54166666666667,No,1560.6155330028573,3,1,0,0,0,1,0,0,0,0,3
CUS_0x6ea9,April,Standhampton,Downing Street,19,Scientist,2961301.57,11580.59,3,1,7.0,14,6,10.63,2,Good,1069.64,34.7002406825,16.125,No,519.1511641675,2,0,0,0,0,0,0,0,0,0,0
CUS_0x775d,April,Standhampton,High Street,46,Architect,32146.13,2698.844167,0,7,12.0,11,12,3.58,3,Good,65.89,30.858725175,28.958333333333332,No,128.47009744875,2,0,0,0,0,0,1,0,0,0,1
CUS_0x660b,April,Lonton,Canal Street,21,Accountant,118875.69,9939.3075,0,4,12.0,10,3,9.071428571428571,1,Good,374.28,35.85476038857143,31.458333333333332,No,262.6687281775,3,0,0,1,0,0,0,0,0,1,2
CUS_0x88c,April,Standhampton,Jubilee Street,16,Teacher,63845.4,5293.45,3,5,5.0,16,11,14.141428571428571,8,Standard,596.67,27.1961671175,14.208333333333334,Yes,1407.4163871375001,2,1,1,0,1,1,0,1,0,1,6
CUS_0x2662,April,Standhampton,Grove Street,33,Teacher,35134.51,2824.875833,8,6,15.0,18,17,2.4457142857142857,4,Standard,1359.56,31.8867077475,31.875,No,1545.04927156,2,0,0,0,1,1,0,0,1,0,3
CUS_0x3733,April,Standhampton,Grove Street,42,Architect,12868.625,829.3854167,6,7,5.0,28,8,0.77,3,Standard,837.85,31.593490043333333,33.125,Yes,70.09089974,2,0,1,0,1,0,0,0,1,0,4
CUS_0x974f,April,BadShire,Jubilee Street,48,Architect,26025.94,2221.828333,8,7,7.0,30,19,9.23,1,Standard,669.99,33.571274885,23.375,Yes,139.049039375,1,0,0,0,0,0,0,0,0,0,0
CUS_0xbed8,April,BadShire,Park Street,20,Student,74449.44,6251.12,7,8,28.0,39,17,25.97,13,Bad,2646.0,31.617379295714287,5.958333333333333,Yes,1647.252153432857,1,0,0,0,1,1,1,1,0,1,6
CUS_0xb362,April,Standhampton,Jubilee Street,25,Architect,71531.2,6170.933333,9,6,8.0,15,10,1.7200000000000002,2,Standard,642.03,35.65992083142857,15.541666666666666,No,268.6657176828571,2,0,0,1,0,0,0,0,0,1,3
CUS_0xc6e4,April,BadShire,Oak Street,18,Unemployed,15471.01,1467.250833,6,9,20.0,27,8,14.331428571428571,8,Standard,1687.51,31.499398915714284,12.708333333333334,Yes,4340.34036625,1,1,0,0,0,1,0,1,0,0,5
CUS_0xb8da,April,Lonton,Canal Street,34,Scientist,89434.35,7281.8625,2,6,7.0,11,8,6.185,0,Good,537.46,34.065292722500004,28.541666666666668,No,272.6696617428571,3,0,1,1,0,0,0,0,1,0,4
CUS_0x710e,April,Standhampton,Penny Lane,44,Accountant,41678.65,3672.220833,2,5,17.0,10,6,4.81,3,Good,1209.49,31.73205161,20.958333333333332,No,136.02451777833335,2,1,1,0,0,0,0,0,1,1,4
CUS_0x6e2a,April,BadShire,Trafalgar Street,40,Artist,53320.08,4387.34,8,7,2.0,21,13,4.415,0,Good,592.65,31.10628261625,19.875,No,1362.3478972075,1,0,0,1,0,0,0,1,0,0,2
CUS_0x8029,April,ZeroVille,Penny Lane,55,Entrepreneur,151303.88,12714.65667,3,1,2.0,2,11,3.595,1,Good,1097.17,39.521438364,16.541666666666664,No,2133.094954716667,0,0,0,0,0,0,0,0,0,0,0
CUS_0xab44,April,Standhampton,Fleet Street,43,Teacher,62109.24,5152.77,5,4,15.0,29,11,7.63,7,Standard,1308.94,28.61184292,27.208333333333332,Yes,286.44283288285715,2,0,0,1,1,0,1,0,0,1,4
CUS_0x440a,April,Lonton,Fleet Street,53,Architect,44789.64,3638.47,2,3,8.0,11,5,9.49,2,Good,122.27,29.922078132499998,16.375,No,1815.3151142000002,3,0,0,0,0,0,0,0,0,0,0
CUS_0x55f1,April,BadShire,Oak Street,23,Cleaner,9898.6,862.8833333,6,8,20.0,29,25,6.176666666666666,16,Bad,1302.29,31.879125702857145,6.875,Yes,57.51176961,1,1,0,1,0,1,0,0,1,0,5
CUS_0xc218,April,BadShire,Old Street,15,Teacher,37240.22,3313.351667,6,10,16.0,12,19,12.944285714285716,8,Standard,1765.75,29.92067011714286,8.375,Yes,182.44149131999998,1,1,0,0,0,1,0,0,1,0,3
CUS_0xc0f6,April,Standhampton,Quality Street,24,Journalist,177330.24,14601.52,2,5,8.0,12,7,10.98,5,Good,529.85,34.10243800625,29.125,No,521.0953391714286,2,0,0,0,1,0,0,1,0,1,3
CUS_0xf4b,April,Standhampton,High Street,30,Journalist,28485.71,2401.809167,1,6,7.0,5,1,9.33,1,Good,939.54,32.85753336166667,21.958333333333332,No,3388.78230235,2,0,1,1,0,0,0,1,0,0,3
CUS_0xa42a,April,BadShire,Trafalgar Street,16,Unemployed,15974.84,1200.7140807142857,8,6,23.0,28,23,7.91,12,Bad,2234.61,32.04322413125,17.708333333333332,Yes,75.992548555,1,0,0,1,1,1,0,0,1,1,9
CUS_0x9263,April,BadShire,South Street,30,Artist,2586446.0,962.4583333,7,7,19.0,35,21,26.96,10,Bad,4496.77,28.834169075714286,11.875,Yes,52.85499685,1,1,1,1,1,1,0,0,0,1,9
CUS_0x3f3,April,Standhampton,MemoryStreet,44,Journalist,104142.56,8433.546667,3,5,5.0,20,17,15.85142857142857,6,Standard,1371.8,33.24366260714286,15.208333333333334,Yes,308.2246880166667,2,0,0,0,0,0,1,0,0,1,3
CUS_0x1c58,April,Standhampton,Grove Street,43,Teacher,35319.26,3082.271667,4,3,7.0,5,3,5.493333333333333,3,Good,140.19,30.098060444285714,28.875,No,2957.1077514400004,2,1,1,0,0,1,0,0,0,0,4
CUS_0x5a4d,April,Standhampton,New Street,26,Teacher,10830.26,922.5216667,8,7,3.0,21,11,2.0149999999999997,0,Standard,375.51,30.9616908775,32.875,No,70.65988188714286,2,1,0,0,0,0,0,1,0,0,3
CUS_0x2796,April,BadShire,Lombard Street,22,Farmer,8329.915,660.1595833,8,5,30.0,41,16,1.54,7,Bad,2308.1,33.09063032,18.625,Yes,2026.3825658520002,1,1,0,1,0,1,1,0,1,1,8
CUS_0xc2e2,April,Standhampton,Old Street,17,Teacher,16891.04,1420.586667,7,7,20.0,54,16,19.625,6,Bad,2958.46,28.71856437142857,4.125,Yes,1744.6492742916666,2,1,0,1,1,1,0,1,0,0,9
CUS_0x1f34,April,Lonton,Baker Street,55,Scientist,68041.56,5885.13,3,5,1.0,9,9,11.925,4,Good,844.81,33.432689116666666,27.625,No,295.2203048,3,0,0,0,1,1,0,1,0,0,3
CUS_0x8fdf,April,Standhampton,Old Street,18,Architect,107871.9,8816.325,3,4,8.0,25,20,7.984285714285713,2,Standard,1005.83,31.65882084125,32.541666666666664,No,378.5667643625,2,0,1,0,0,1,0,1,0,0,3
CUS_0xba67,April,Standhampton,Pine Street,29,Journalist,24795.16,1807.263333,8,6,20.0,27,11,7.135,0,Standard,664.38,36.737097356666666,27.541666666666664,No,123.00212634833333,2,0,0,0,0,0,0,0,0,0,0
CUS_0xb828,April,BadShire,Main Street,36,Musician,57074.58,4679.215,7,9,15.0,19,25,1.915,8,Bad,2554.42,33.24733376333333,7.708333333333334,Yes,1593.4227785685714,1,0,0,0,1,0,0,1,0,1,3
CUS_0xb15d,April,Standhampton,Old Street,17,Journalist,16762.18,1419.848333,5,6,20.0,29,8,11.55,8,Standard,1005.25,30.367260483749998,12.958333333333334,Yes,2066.956490356,2,0,0,0,1,0,0,1,0,0,3
CUS_0x488b,April,BadShire,MemoryStreet,25,Architect,39560.62,3247.718333,6,10,29.0,23,19,11.374285714285714,9,Standard,1513.0,33.247003254285715,19.708333333333332,Yes,146.1972776175,1,0,1,0,1,1,0,0,0,1,7
CUS_0x4454,April,Standhampton,Oak Street,22,Musician,63919.12,5067.593333,7,9,22.0,31,17,20.69,9,Bad,1534.21,28.634083756000003,11.958333333333334,Yes,258.9967051016667,2,1,0,1,0,0,0,1,1,0,4
CUS_0x2976,April,Standhampton,New Street,27,Architect,30155.09,2217.924167,6,5,14.0,7,19,10.75,4,Standard,972.35,31.3175224025,28.875,Yes,101.51150829666668,2,1,0,0,0,1,0,0,0,1,3
CUS_0xa5be,April,Standhampton,New Street,54,Teacher,30084.89,2375.074167,5,5,7.0,12,18,10.57,4,Standard,115.84,36.42838177666667,15.541666666666666,Yes,1718.9825410800001,2,0,0,0,0,0,0,1,1,0,3
CUS_0x7e5d,April,BadShire,Lombard Street,18,Student,1191129.362857143,1072.590833,6,6,17.0,50,17,15.45,11,Bad,2460.77,30.753578483333335,9.041666666666668,Yes,52.276127761249995,1,0,0,0,0,0,0,1,1,0,2
CUS_0x6276,April,Standhampton,Jubilee Street,36,Teacher,110147.52,8919.256198428571,6,5,9.0,27,17,13.065,6,Standard,1238.2,33.36299182,16.708333333333332,Yes,321.459605725,2,0,0,0,0,1,1,0,1,0,3
CUS_0x1b3a,April,BadShire,Pine Street,45,Architect,15858.64,1414.553333,9,7,17.0,61,19,4.06,11,Bad,4874.77,29.971288898749997,0.4583333333333333,Yes,96.56705379625001,1,1,1,0,1,0,1,1,0,1,7
CUS_0xc0d9,April,BadShire,King Street,34,Writer,17078.485,1256.207083,3,7,10.0,3,12,9.809999999999999,1,Good,1048.53,32.617240095,23.958333333333332,No,114.84572506,1,1,0,0,0,0,1,0,0,0,2
CUS_0x5352,April,Standhampton,Pine Street,41,Architect,15375.09,1572.2575,6,4,26.0,54,21,22.65,9,Bad,4649.41,31.71955638875,3.7083333333333335,Yes,112.58266324,2,1,0,1,1,0,1,1,0,0,9
CUS_0x9a88,April,BadShire,Lombard Street,25,Writer,31599.56,2596.9614645,6,7,23.0,29,24,2.3285714285714287,6,Bad,2393.94,34.66350135,16.458333333333336,Yes,1561.2625136242857,1,0,0,0,1,1,0,1,1,1,7
CUS_0xa2d5,April,Standhampton,Quality Street,36,Architect,18666.83,1628.569167,7,5,27.0,50,17,24.64,12,Bad,4072.19,29.34969369166667,10.125,Yes,100.334682485,2,1,1,0,1,1,0,0,1,1,9
CUS_0x910a,April,Lonton,Jubilee Street,16,Teacher,16701.54,1555.795,7,6,26.0,62,16,19.101428571428574,14,Bad,3356.86,32.82623154625,3.7083333333333335,Yes,103.3028132275,3,1,0,1,0,0,1,0,0,0,5
CUS_0x97b0,April,Lonton,Old Street,31,Journalist,23635.39,2239.615833,8,5,10.0,13,9,14.690000000000001,8,Standard,152.17,32.01697964857143,13.541666666666668,Yes,126.131353734,2,1,0,0,1,0,0,0,1,0,3
CUS_0xc4bd,April,Standhampton,Quality Street,31,Teacher,15289.33,1417.110833,8,6,12.0,20,18,11.86142857142857,8,Standard,12.9,30.0486133825,7.541666666666667,Yes,89.71904125625,2,1,1,0,1,0,1,0,1,1,7
CUS_0x5ca1,April,Lonton,Penny Lane,35,Entrepreneur,34323.26,2734.271667,1,4,9.0,2,4,9.94,3,Good,358.47,31.489038562857143,24.958333333333332,No,192.134791836,3,0,0,1,0,0,0,1,0,1,3
CUS_0x469a,April,BadShire,Grove Street,28,Teacher,11978.875,825.2395833,4,6,11.0,15,12,3.3,2,Standard,411.37,29.422845085714286,24.958333333333332,No,62.497476598571424,1,0,1,0,1,0,0,0,0,0,4
CUS_0x7f72,April,Lonton,Market Street,45,Doctor,40838.93,3440.244167,2,2,4.0,8,12,4.091428571428572,3,Good,475.65,35.4028260975,28.708333333333332,No,154.22156006666668,3,0,0,0,0,1,0,0,1,1,4
CUS_0x1f1a,April,Standhampton,Jubilee Street,39,Journalist,35139.0,2650.25,6,6,12.0,29,19,12.514285714285714,4,Standard,234.49,32.41394162,14.958333333333334,Yes,1339.28278617,2,1,0,0,0,0,1,1,1,0,5
CUS_0x755b,April,Standhampton,Grove Street,51,Architect,69684.86,5872.071667,0,7,12.0,7,7,1.46,2,Good,596.1,33.61271971,23.541666666666668,No,201.45281506666666,2,0,1,0,0,0,0,0,1,0,2
CUS_0xc4de,April,Standhampton,New Street,26,Architect,70897.32,6139.11,7,8,23.0,31,19,29.448571428571427,13,Bad,3657.73,32.95212088714286,13.375,Yes,1620.4698788671428,2,0,0,1,1,0,1,1,0,0,7
CUS_0x4379,April,Standhampton,Pine Street,48,Architect,19204.25,1660.354167,5,7,13.0,18,12,6.06,7,Standard,504.06,30.988549752857143,29.875,No,119.28115679571428,2,0,1,1,0,1,0,0,0,0,3
CUS_0xb903,April,Standhampton,Grove Street,14,Teacher,89869.72,7626.143333,3,7,15.0,20,19,9.2,5,Standard,658.47,33.129768375714285,15.541666666666666,Yes,1650.9077855285716,2,0,0,1,1,0,1,0,0,1,5
CUS_0x4f44,April,Standhampton,Quality Street,27,Journalist,118343.645,6764.74,7,3,15.0,14,14,10.34,1,Standard,520.44,36.152568179999996,15.541666666666666,No,344.042231585,2,0,0,0,0,0,0,0,0,1,1
CUS_0x674e,April,BadShire,North Street,45,Mechanic,70413.48,5971.79,7,10,27.0,29,20,1.9,9,Bad,2927.77,33.36387372375,9.041666666666666,Yes,212.31133871857142,1,1,1,0,1,1,1,0,0,1,8
CUS_0x612f,April,BadShire,North Street,31,Cleaner,34775.16,3048.93,7,9,25.0,25,18,17.16,6,Bad,3003.45,33.208581845,13.375,Yes,77.80226933125,1,1,0,1,0,1,0,0,0,1,5
CUS_0x35b4,April,BadShire,Park Street,14,Artist,7912.96,751.4133333,7,6,22.0,34,23,2.045714285714286,9,Bad,2352.07,28.027140175,6.958333333333333,Yes,49.875684248,1,0,1,0,0,0,1,0,1,0,3
CUS_0x2d27,April,Standhampton,Quality Street,26,Architect,1155752.14,3724.1525,8,4,14.0,8,10,12.59,6,Standard,1469.21,29.269225196666667,20.208333333333332,Yes,151.6026242525,2,0,0,0,0,0,0,0,1,0,2
CUS_0x29ef,April,Standhampton,Fleet Street,32,Journalist,94545.75,7617.8125,0,6,8.0,12,11,10.74,4,Good,384.8,33.27085718428572,24.375,No,262.01898523,2,0,0,0,0,0,0,0,0,0,0
CUS_0x6ca8,April,Standhampton,Fleet Street,51,Journalist,33763.89,2578.6575,4,3,8.0,17,19,4.7,0,Standard,812.74,34.01318579285714,30.375,No,143.80735187,2,1,0,0,0,1,0,0,0,0,2
CUS_0x1e0f,April,Lonton,Abbey Drive,55,Engineer,20660.16,1995.68,1,1,1.0,1,9,6.59,3,Good,542.16,33.544211745714286,18.375,No,146.16256489,3,0,1,0,0,1,0,0,0,0,2
CUS_0x541a,April,Standhampton,Quality Street,28,Journalist,44152.16,3831.346667,3,7,18.0,19,13,1.975,1,Standard,634.52,31.188921334285716,20.041666666666668,No,184.67560623,2,0,1,0,0,1,1,0,0,0,3
CUS_0x95d,April,Lonton,High Street,24,Journalist,8815.64,973.6366667,10,8,16.0,15,18,27.195,6,Bad,3867.93,29.883095325,2.0416666666666665,Yes,71.11741056142857,3,0,1,1,0,0,1,0,1,0,6
CUS_0xa08b,April,BadShire,Lombard Street,40,Student,19206.92,1373.576667,7,8,19.0,40,19,3.08,11,Bad,3600.06,32.072562328000004,2.375,Yes,81.91646568285715,1,1,1,1,0,0,0,0,0,0,5
CUS_0x5436,April,BadShire,Oak Street,32,Cleaner,17166.71,1181.559167,7,10,32.0,50,15,3.8200000000000003,9,Bad,4525.27,31.43465055375,4.875,Yes,2915.4235526928574,1,0,0,0,1,1,1,1,1,1,9
CUS_0x49ff,April,BadShire,Lombard Street,20,Mechanic,50513.25,4051.4375,10,10,23.0,16,18,21.692857142857143,9,Bad,3250.87,30.51974783625,8.041666666666666,Yes,220.96574781285713,1,1,0,0,1,0,1,1,0,1,5
CUS_0x974,April,Lonton,Elm Street,42,Media_Manager,152148.92,12888.07667,1,3,9.0,3,4,2.283333333333333,1,Good,1039.82,37.5583160825,17.375,No,1836.6710616125001,3,0,0,0,0,0,0,0,0,0,0
CUS_0x4549,April,Standhampton,Park Street,30,Farmer,79290.96,6646.58,7,6,34.0,14,16,5.04,9,Bad,3809.37,27.224314422499997,8.708333333333334,Yes,205.96311068333333,2,1,0,0,1,1,1,0,1,1,7
CUS_0xc2da,April,Lonton,Old Street,28,Teacher,18038.0,1534.166667,5,1,10.0,0,6,6.025,4,Good,486.12,31.435028718,16.708333333333332,No,74.91679647833334,3,0,0,0,0,0,0,0,0,0,0
CUS_0x1db5,April,BadShire,King Street,43,Artist,74092.04,6029.336667,7,9,15.0,36,16,2.0828571428571427,10,Bad,1531.49,31.2818282975,13.458333333333332,Yes,227.22384057,1,0,1,0,0,1,0,1,0,0,3
CUS_0x8e8b,April,Standhampton,New Street,30,Architect,18760.6,1531.383333,7,8,18.0,51,22,17.014285714285716,12,Bad,4573.36,31.802654821428572,6.708333333333333,Yes,124.11406578857142,2,0,1,0,0,1,1,0,0,1,5
CUS_0x361b,April,Standhampton,MemoryStreet,23,Teacher,42767.89,3420.990833,1,7,11.0,9,6,2.63,3,Good,1413.55,33.82680773333333,26.208333333333332,No,144.62051984166666,2,0,0,0,0,0,0,1,0,0,1
CUS_0xd0c,April,BadShire,Lombard Street,22,Student,47953.86,3706.155,7,6,27.0,16,19,9.765714285714287,8,Standard,1601.8,34.020177252857145,7.208333333333333,Yes,1533.89826474,1,1,0,0,0,0,1,0,0,1,3
CUS_0xb98d,April,Standhampton,Grove Street,29,Teacher,2881642.042857143,1762.670833,7,6,11.0,24,10,14.823333333333332,11,Standard,174.32,33.1803830125,13.458333333333334,Yes,112.44633757,2,0,0,0,1,0,0,0,0,0,2
CUS_0x5a58,April,BadShire,Fleet Street,31,Journalist,42400.7,3627.391667,4,5,5.0,24,1,6.968571428571428,4,Good,699.11,33.12643368142857,26.875,No,202.53689119857142,1,0,0,1,0,1,0,0,0,0,2
CUS_0x6c00,April,BadShire,North Street,35,Student,55644.39,4715.0325,9,8,21.0,18,22,2.0971428571428574,10,Bad,1816.21,31.344663203750002,19.541666666666664,Yes,142.98845588,1,0,1,1,0,1,1,1,0,0,6
CUS_0xc064,April,Lonton,Elm Street,47,Engineer,14036.915,1420.742917,0,6,3.0,6,5,8.66,2,Good,678.58,29.53911121625,16.458333333333332,No,83.17424889333334,3,0,0,0,0,0,0,0,0,0,0
CUS_0x73c0,April,BadShire,South Street,43,Unemployed,77004.92,6233.076667,10,5,22.0,43,15,27.445,9,Bad,2511.6,33.824436328333334,1.625,Yes,222.92422352857142,1,0,1,0,1,0,1,1,0,0,6
CUS_0xace3,April,Standhampton,Grove Street,26,Teacher,34902.43,3128.535833,7,3,6.0,26,9,15.365,6,Standard,241.38,34.27604336571429,21.375,Yes,1371.7693015025,2,0,1,0,1,0,0,0,0,1,3
CUS_0xbf0b,April,Standhampton,Pine Street,21,Architect,141420.92,11748.07667,6,4,9.0,25,19,6.27,2,Standard,367.22,32.88160186428571,31.125,Yes,494.89266395,2,0,0,0,0,0,0,1,0,1,2
CUS_0x43f1,April,Standhampton,Jubilee Street,53,Journalist,62347.86,5016.655,8,7,7.0,11,9,5.494285714285715,0,Standard,681.95,33.99360622142857,23.541666666666668,No,156.2965272857143,2,0,0,0,0,0,0,0,0,0,0
CUS_0x321c,April,Lonton,Downing Street,50,Entrepreneur,77165.86,6595.488333,0,4,12.0,2,8,3.8550000000000004,3,_,952.3,31.75420477375,28.041666666666668,No,305.89158194875,3,0,0,0,0,0,0,0,0,1,1
CUS_0x2d16,April,Lonton,Penny Lane,37,Media_Manager,15335.895,1023.99125,0,7,12.0,3,0,3.7314285714285718,6,Good,628.85,33.067062997142855,23.375,No,67.188456244,3,0,0,0,1,0,0,1,0,1,3
CUS_0xa01,April,Lonton,Quality Street,27,Architect,35455.23,2913.6025,0,4,1.0,14,8,4.53,4,Good,33.16,33.259731772857144,16.208333333333332,No,154.57733005875,3,0,0,0,0,1,0,1,0,0,2
CUS_0x7e70,April,Standhampton,Imperial Street,39,Journalist,34763.33,2907.944167,7,5,8.0,15,17,7.214285714285714,4,Standard,856.97,31.9002790975,18.375,Yes,142.09064743666667,2,0,0,0,0,1,0,0,0,0,2
CUS_0x1cb0,April,Lonton,London Street,47,Entrepreneur,59823.58,5220.298333,0,2,5.0,3,11,8.96,4,Good,406.75,33.172416538571426,22.625,No,233.83743274285715,3,0,0,1,0,0,0,0,0,0,1
CUS_0x4196,April,Standhampton,Pine Street,42,Journalist,58966.89,4628.9075,5,5,7.0,28,15,11.77,8,Standard,1452.98,31.746136395,18.875,Yes,194.48247406875,2,0,0,0,0,0,0,0,0,0,0
CUS_0x4864,April,Standhampton,MemoryStreet,16,Teacher,89507.07,7199.9225,4,6,8.0,14,17,13.16,7,_,240.4,34.83172783625,17.625,Yes,232.55734754833333,2,0,1,0,1,1,0,1,0,0,5
CUS_0x6809,April,BadShire,King Street,19,Unemployed,928733.0666666667,3413.14,6,7,31.0,48,22,8.515714285714287,10,Bad,1801.46,32.24687348714286,6.958333333333333,Yes,93.445482935,1,0,1,1,0,1,0,1,0,1,7
CUS_0x157a,April,Standhampton,Imperial Street,16,Architect,59662.98,4777.915,7,4,16.0,24,8,8.304285714285715,6,Standard,634.86,36.00641166125,5.958333333333333,Yes,1602.3158409485713,2,0,0,0,0,1,0,0,0,1,3
CUS_0xcda,April,Lonton,Elm Street,48,Engineer,33153.69,2753.1361973333333,4,5,1.0,4,1,7.37,4,Good,565.94,31.852424953750003,26.208333333333332,No,146.3848857214286,3,0,0,0,0,0,0,0,0,1,1
CUS_0x6f69,April,BadShire,North Street,44,Unemployed,42468.06,3355.005,0,7,11.0,12,12,3.01,0,Good,1210.62,32.51152136142857,32.625,No,2574.80765411,1,1,0,0,0,0,0,0,0,1,2
CUS_0xbcbc,April,Standhampton,Quality Street,53,Architect,30498.76,2320.563333,3,4,15.0,20,13,17.93285714285714,2,Standard,1012.92,30.861707048333333,17.875,Yes,2611.45530012,2,0,1,1,0,0,0,0,0,0,3
CUS_0x9046,April,Lonton,Downing Street,42,Doctor,30528.52,2269.043333,4,2,6.0,3,10,6.545714285714285,4,Good,3.68,33.908688731666665,18.958333333333336,No,1394.8244695425,3,0,0,0,0,0,0,0,0,1,1
CUS_0x9f51,April,BadShire,Main Street,20,Writer,9675.845,1062.320417,8,10,34.0,51,18,18.02714285714286,9,Bad,4193.36,35.62977754142857,10.708333333333334,Yes,73.71419434,1,1,1,0,1,1,0,0,1,1,8
